fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,units_from_shipment_data
BFL1,DPS1,91754,dim1,2021-05-12 23:59:59,3.13,not_defined,0,"['r92', 'r435', 'r5314']",5,2021-05-11 05:00:00,5.0
BFL1,DPS1,91755,dim1,2021-05-12 23:59:59,3.13,not_defined,0,"['r47', 'r92', 'r436', 'r4115', 'r5315']",1,2021-05-11 00:00:00,1.0
BFL1,DPS1,91755,dim1,2021-05-12 23:59:59,3.13,not_defined,0,"['r92', 'r436', 'r5315']",2,2021-05-11 05:00:00,2.0
BFL1,DPS1,91770,dim1,2021-05-12 23:59:59,3.13,not_defined,0,"['r47', 'r92', 'r437', 'r4116', 'r5316']",2,2021-05-11 00:00:00,2.0
BFL1,DPS1,91770,dim1,2021-05-12 23:59:59,3.13,not_defined,0,"['r92', 'r437', 'r5316']",6,2021-05-11 05:00:00,6.0
BFL1,DPS1,91775,dim1,2021-05-12 23:59:59,3.1,not_defined,0,"['r47', 'r92', 'r438', 'r4117', 'r5317']",1,2021-05-11 00:00:00,1.0
BFL1,DPS1,91775,dim1,2021-05-12 23:59:59,3.1,not_defined,0,"['r92', 'r438', 'r5317']",5,2021-05-11 05:00:00,5.0
BFL1,DPS1,91776,dim1,2021-05-12 23:59:59,3.11,not_defined,0,"['r47', 'r92', 'r439', 'r4118', 'r5318']",1,2021-05-11 00:00:00,1.0
BFL1,DPS1,91776,dim1,2021-05-12 23:59:59,3.11,not_defined,0,"['r92', 'r439', 'r5318']",6,2021-05-11 05:00:00,6.0
BFL1,DPS1,91780,dim1,2021-05-12 23:59:59,3.11,not_defined,0,"['r47', 'r92', 'r440', 'r4119', 'r5319']",1,2021-05-11 00:00:00,1.0
BFL1,DPS1,91780,dim1,2021-05-12 23:59:59,3.11,not_defined,0,"['r92', 'r440', 'r5319']",6,2021-05-11 05:00:00,6.0
BFL1,DPS1,91790,dim1,2021-05-12 23:59:59,3.17,not_defined,0,"['r47', 'r92', 'r441', 'r4120', 'r5320']",2,2021-05-11 00:00:00,2.0
BFL1,DPS1,91790,dim1,2021-05-12 23:59:59,3.17,not_defined,0,"['r92', 'r441', 'r5320']",6,2021-05-11 05:00:00,6.0
BFL1,DPS1,91801,dim1,2021-05-12 23:59:59,3.1,not_defined,0,"['r47', 'r92', 'r442', 'r4121', 'r5321']",2,2021-05-11 00:00:00,2.0
BFL1,DPS1,91801,dim1,2021-05-12 23:59:59,3.1,not_defined,0,"['r92', 'r442', 'r5321']",8,2021-05-11 05:00:00,8.0
BFL1,DPS1,91803,dim1,2021-05-12 23:59:59,3.11,not_defined,0,"['r47', 'r92', 'r443', 'r4122', 'r5322']",1,2021-05-11 00:00:00,1.0
BFL1,DPS1,91803,dim1,2021-05-12 23:59:59,3.11,not_defined,0,"['r92', 'r443', 'r5322']",4,2021-05-11 05:00:00,4.0
BFL1,DSD1,92003,dim1,2021-05-12 23:59:59,3.84,not_defined,0,"['r465', 'r6825', 'r7275']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92003,dim1,2021-05-12 23:59:59,3.84,not_defined,0,"['r465', 'r7275']",0,2021-05-11 05:00:00,0.0
BFL1,DSD1,92007,dim1,2021-05-12 23:59:59,3.98,not_defined,0,"['r466', 'r6826', 'r7276']",1,2021-05-11 00:00:00,1.0
BFL1,DSD1,92007,dim1,2021-05-12 23:59:59,3.98,not_defined,0,"['r466', 'r7276']",3,2021-05-11 05:00:00,3.0
BFL1,DSD2,92008,dim1,2021-05-12 23:59:59,3.89,not_defined,0,"['r495', 'r7623', 'r7803']",2,2021-05-11 00:00:00,2.0
BFL1,DSD2,92008,dim1,2021-05-12 23:59:59,3.89,not_defined,0,"['r495', 'r7803']",8,2021-05-11 05:00:00,8.0
BFL1,DSD1,92009,dim1,2021-05-12 23:59:59,3.94,not_defined,0,"['r467', 'r6827', 'r7277']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92009,dim1,2021-05-12 23:59:59,3.94,not_defined,0,"['r467', 'r7277']",1,2021-05-11 05:00:00,1.0
BFL1,DSD2,92010,dim1,2021-05-12 23:59:59,3.9,not_defined,0,"['r496', 'r7624', 'r7804']",1,2021-05-11 00:00:00,1.0
BFL1,DSD2,92010,dim1,2021-05-12 23:59:59,3.9,not_defined,0,"['r496', 'r7804']",5,2021-05-11 05:00:00,5.0
BFL1,DSD2,92011,dim1,2021-05-12 23:59:59,3.93,not_defined,0,"['r497', 'r7625', 'r7805']",2,2021-05-11 00:00:00,2.0
BFL1,DSD2,92011,dim1,2021-05-12 23:59:59,3.93,not_defined,0,"['r497', 'r7805']",6,2021-05-11 05:00:00,6.0
BFL1,DSD1,92014,dim1,2021-05-12 23:59:59,4.02,not_defined,0,"['r468', 'r6828', 'r7278']",1,2021-05-11 00:00:00,1.0
BFL1,DSD1,92014,dim1,2021-05-12 23:59:59,4.02,not_defined,0,"['r468', 'r7278']",4,2021-05-11 05:00:00,4.0
BFL1,DSD1,92024,dim1,2021-05-12 23:59:59,3.97,not_defined,0,"['r469', 'r6829', 'r7279']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92024,dim1,2021-05-12 23:59:59,3.97,not_defined,0,"['r469', 'r7279']",2,2021-05-11 05:00:00,2.0
BFL1,DSD1,92025,dim1,2021-05-12 23:59:59,3.99,not_defined,0,"['r470', 'r6830', 'r7280']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92025,dim1,2021-05-12 23:59:59,3.99,not_defined,0,"['r470', 'r7280']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92026,dim1,2021-05-12 23:59:59,3.94,not_defined,0,"['r471', 'r6831', 'r7281']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92026,dim1,2021-05-12 23:59:59,3.94,not_defined,0,"['r471', 'r7281']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92027,dim1,2021-05-12 23:59:59,3.98,not_defined,0,"['r472', 'r6832', 'r7282']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92027,dim1,2021-05-12 23:59:59,3.98,not_defined,0,"['r472', 'r7282']",1,2021-05-11 05:00:00,1.0
BFL1,DSD2,92028,dim1,2021-05-12 23:59:59,3.79,not_defined,0,"['r498', 'r7626', 'r7806']",0,2021-05-11 00:00:00,0.0
BFL1,DSD2,92028,dim1,2021-05-12 23:59:59,3.79,not_defined,0,"['r498', 'r7806']",2,2021-05-11 05:00:00,2.0
BFL1,DSD1,92029,dim1,2021-05-12 23:59:59,3.99,not_defined,0,"['r473', 'r6833', 'r7283']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92029,dim1,2021-05-12 23:59:59,3.99,not_defined,0,"['r473', 'r7283']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92037,dim1,2021-05-12 23:59:59,4.1,not_defined,0,"['r474', 'r6834', 'r7284']",4,2021-05-11 00:00:00,4.0
BFL1,DSD1,92037,dim1,2021-05-12 23:59:59,4.1,not_defined,0,"['r474', 'r7284']",14,2021-05-11 05:00:00,14.0
BFL1,DSD2,92054,dim1,2021-05-12 23:59:59,3.85,not_defined,0,"['r499', 'r7627', 'r7807']",2,2021-05-11 00:00:00,2.0
BFL1,DSD2,92054,dim1,2021-05-12 23:59:59,3.85,not_defined,0,"['r499', 'r7807']",10,2021-05-11 05:00:00,10.0
BFL1,DSD2,92056,dim1,2021-05-12 23:59:59,3.88,not_defined,0,"['r500', 'r7628', 'r7808']",3,2021-05-11 00:00:00,3.0
BFL1,DSD2,92056,dim1,2021-05-12 23:59:59,3.88,not_defined,0,"['r500', 'r7808']",10,2021-05-11 05:00:00,10.0
BFL1,DSD2,92057,dim1,2021-05-12 23:59:59,3.84,not_defined,0,"['r501', 'r7629', 'r7809']",0,2021-05-11 00:00:00,0.0
BFL1,DSD2,92057,dim1,2021-05-12 23:59:59,3.84,not_defined,0,"['r501', 'r7809']",2,2021-05-11 05:00:00,2.0
BFL1,DSD2,92058,dim1,2021-05-12 23:59:59,4.11,not_defined,0,"['r502', 'r7630', 'r7810']",3,2021-05-11 00:00:00,3.0
BFL1,DSD2,92058,dim1,2021-05-12 23:59:59,4.11,not_defined,0,"['r502', 'r7810']",11,2021-05-11 05:00:00,11.0
BFL1,DSD1,92067,dim1,2021-05-12 23:59:59,4.01,not_defined,0,"['r475', 'r6835', 'r7285']",1,2021-05-11 00:00:00,1.0
BFL1,DSD1,92067,dim1,2021-05-12 23:59:59,4.01,not_defined,0,"['r475', 'r7285']",2,2021-05-11 05:00:00,2.0
BFL1,DSD2,92069,dim1,2021-05-12 23:59:59,3.94,not_defined,0,"['r503', 'r7631', 'r7811']",0,2021-05-11 00:00:00,0.0
BFL1,DSD2,92069,dim1,2021-05-12 23:59:59,3.94,not_defined,0,"['r503', 'r7811']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92075,dim1,2021-05-12 23:59:59,4.0,not_defined,0,"['r476', 'r6836', 'r7286']",1,2021-05-11 00:00:00,1.0
BFL1,DSD1,92075,dim1,2021-05-12 23:59:59,4.0,not_defined,0,"['r476', 'r7286']",3,2021-05-11 05:00:00,3.0
BFL1,DSD1,92078,dim1,2021-05-12 23:59:59,3.96,not_defined,0,"['r477', 'r6837', 'r7287']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92078,dim1,2021-05-12 23:59:59,3.96,not_defined,0,"['r477', 'r7287']",2,2021-05-11 05:00:00,2.0
BFL1,DSD2,92081,dim1,2021-05-12 23:59:59,3.91,not_defined,0,"['r504', 'r7632', 'r7812']",0,2021-05-11 00:00:00,0.0
BFL1,DSD2,92081,dim1,2021-05-12 23:59:59,3.91,not_defined,0,"['r504', 'r7812']",1,2021-05-11 05:00:00,1.0
BFL1,DSD2,92083,dim1,2021-05-12 23:59:59,3.9,not_defined,0,"['r505', 'r7633', 'r7813']",0,2021-05-11 00:00:00,0.0
BFL1,DSD2,92083,dim1,2021-05-12 23:59:59,3.9,not_defined,0,"['r505', 'r7813']",1,2021-05-11 05:00:00,1.0
BFL1,DSD2,92084,dim1,2021-05-12 23:59:59,3.89,not_defined,0,"['r506', 'r7634', 'r7814']",0,2021-05-11 00:00:00,0.0
BFL1,DSD2,92084,dim1,2021-05-12 23:59:59,3.89,not_defined,0,"['r506', 'r7814']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92091,dim1,2021-05-12 23:59:59,4.02,not_defined,0,"['r478', 'r6838', 'r7288']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92091,dim1,2021-05-12 23:59:59,4.02,not_defined,0,"['r478', 'r7288']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92092,dim1,2021-05-12 23:59:59,4.11,not_defined,0,"['r479', 'r6839', 'r7289']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92092,dim1,2021-05-12 23:59:59,4.11,not_defined,0,"['r479', 'r7289']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92093,dim1,2021-05-12 23:59:59,4.11,not_defined,0,"['r480', 'r6840', 'r7290']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92093,dim1,2021-05-12 23:59:59,4.11,not_defined,0,"['r480', 'r7290']",0,2021-05-11 05:00:00,0.0
BFL1,DSD1,92108,dim1,2021-05-12 23:59:59,4.17,not_defined,0,"['r481', 'r6841', 'r7291']",2,2021-05-11 00:00:00,2.0
BFL1,DSD1,92108,dim1,2021-05-12 23:59:59,4.17,not_defined,0,"['r481', 'r7291']",10,2021-05-11 05:00:00,10.0
BFL1,DSD1,92111,dim1,2021-05-12 23:59:59,4.14,not_defined,0,"['r482', 'r6842', 'r7292']",3,2021-05-11 00:00:00,3.0
BFL1,DSD1,92111,dim1,2021-05-12 23:59:59,4.14,not_defined,0,"['r482', 'r7292']",11,2021-05-11 05:00:00,11.0
BFL1,DSD1,92117,dim1,2021-05-12 23:59:59,4.12,not_defined,0,"['r483', 'r6843', 'r7293']",4,2021-05-11 00:00:00,4.0
BFL1,DSD1,92117,dim1,2021-05-12 23:59:59,4.12,not_defined,0,"['r483', 'r7293']",14,2021-05-11 05:00:00,14.0
BFL1,DSD1,92120,dim1,2021-05-12 23:59:59,4.18,not_defined,0,"['r484', 'r6844', 'r7294']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92120,dim1,2021-05-12 23:59:59,4.18,not_defined,0,"['r484', 'r7294']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92121,dim1,2021-05-12 23:59:59,4.08,not_defined,0,"['r485', 'r6845', 'r7295']",1,2021-05-11 00:00:00,1.0
BFL1,DSD1,92121,dim1,2021-05-12 23:59:59,4.08,not_defined,0,"['r485', 'r7295']",3,2021-05-11 05:00:00,3.0
BFL1,DSD1,92122,dim1,2021-05-12 23:59:59,4.1,not_defined,0,"['r486', 'r6846', 'r7296']",4,2021-05-11 00:00:00,4.0
BFL1,DSD1,92122,dim1,2021-05-12 23:59:59,4.1,not_defined,0,"['r486', 'r7296']",13,2021-05-11 05:00:00,13.0
BFL1,DSD1,92123,dim1,2021-05-12 23:59:59,4.15,not_defined,0,"['r487', 'r6847', 'r7297']",2,2021-05-11 00:00:00,2.0
BFL1,DSD1,92123,dim1,2021-05-12 23:59:59,4.15,not_defined,0,"['r487', 'r7297']",10,2021-05-11 05:00:00,10.0
BFL1,DSD1,92124,dim1,2021-05-12 23:59:59,4.15,not_defined,0,"['r488', 'r6848', 'r7298']",2,2021-05-11 00:00:00,2.0
BFL1,DSD1,92124,dim1,2021-05-12 23:59:59,4.15,not_defined,0,"['r488', 'r7298']",7,2021-05-11 05:00:00,7.0
BFL1,DSD1,92126,dim1,2021-05-12 23:59:59,4.09,not_defined,0,"['r489', 'r6849', 'r7299']",4,2021-05-11 00:00:00,4.0
BFL1,DSD1,92126,dim1,2021-05-12 23:59:59,4.09,not_defined,0,"['r489', 'r7299']",17,2021-05-11 05:00:00,17.0
BFL1,DSD1,92127,dim1,2021-05-12 23:59:59,4.03,not_defined,0,"['r490', 'r6850', 'r7300']",4,2021-05-11 00:00:00,4.0
BFL1,DSD1,92127,dim1,2021-05-12 23:59:59,4.03,not_defined,0,"['r490', 'r7300']",14,2021-05-11 05:00:00,14.0
BFL1,DSD1,92128,dim1,2021-05-12 23:59:59,4.06,not_defined,0,"['r491', 'r6851', 'r7301']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92128,dim1,2021-05-12 23:59:59,4.06,not_defined,0,"['r491', 'r7301']",1,2021-05-11 05:00:00,1.0
BFL1,DSD1,92129,dim1,2021-05-12 23:59:59,4.06,not_defined,0,"['r492', 'r6852', 'r7302']",4,2021-05-11 00:00:00,4.0
BFL1,DSD1,92129,dim1,2021-05-12 23:59:59,4.06,not_defined,0,"['r492', 'r7302']",14,2021-05-11 05:00:00,14.0
BFL1,DSD1,92130,dim1,2021-05-12 23:59:59,4.04,not_defined,0,"['r493', 'r6853', 'r7303']",4,2021-05-11 00:00:00,4.0
BFL1,DSD1,92130,dim1,2021-05-12 23:59:59,4.04,not_defined,0,"['r493', 'r7303']",16,2021-05-11 05:00:00,16.0
BFL1,DSD1,92131,dim1,2021-05-12 23:59:59,4.1,not_defined,0,"['r494', 'r6854', 'r7304']",0,2021-05-11 00:00:00,0.0
BFL1,DSD1,92131,dim1,2021-05-12 23:59:59,4.1,not_defined,0,"['r494', 'r7304']",1,2021-05-11 05:00:00,1.0
BFL1,DLA5,92223,dim1,2021-05-12 23:59:59,3.57,not_defined,0,"['r45', 'r90', 'r339', 'r2748', 'r3123']",3,2021-05-11 00:00:00,3.0
BFL1,DLA5,92223,dim1,2021-05-12 23:59:59,3.57,not_defined,0,"['r90', 'r339', 'r3123']",12,2021-05-11 05:00:00,12.0
BFL1,DLA5,92313,dim1,2021-05-12 23:59:59,3.39,not_defined,0,"['r45', 'r90', 'r340', 'r2749', 'r3124']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92313,dim1,2021-05-12 23:59:59,3.39,not_defined,0,"['r90', 'r340', 'r3124']",2,2021-05-11 05:00:00,2.0
BFL1,DLA5,92320,dim1,2021-05-12 23:59:59,3.52,not_defined,0,"['r45', 'r90', 'r341', 'r2750', 'r3125']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92320,dim1,2021-05-12 23:59:59,3.52,not_defined,0,"['r90', 'r341', 'r3125']",2,2021-05-11 05:00:00,2.0
BFL1,DLA5,92324,dim1,2021-05-12 23:59:59,3.37,not_defined,0,"['r45', 'r90', 'r342', 'r2751', 'r3126']",3,2021-05-11 00:00:00,3.0
BFL1,DLA5,92324,dim1,2021-05-12 23:59:59,3.37,not_defined,0,"['r90', 'r342', 'r3126']",10,2021-05-11 05:00:00,10.0
BFL1,DLA5,92346,dim1,2021-05-12 23:59:59,3.39,not_defined,0,"['r45', 'r90', 'r343', 'r2752', 'r3127']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92346,dim1,2021-05-12 23:59:59,3.39,not_defined,0,"['r90', 'r343', 'r3127']",9,2021-05-11 05:00:00,9.0
BFL1,DLA5,92354,dim1,2021-05-12 23:59:59,3.41,not_defined,0,"['r45', 'r90', 'r344', 'r2753', 'r3128']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92354,dim1,2021-05-12 23:59:59,3.41,not_defined,0,"['r90', 'r344', 'r3128']",6,2021-05-11 05:00:00,6.0
BFL1,DLA5,92359,dim1,2021-05-12 23:59:59,3.45,not_defined,0,"['r45', 'r90', 'r345', 'r2754', 'r3129']",0,2021-05-11 00:00:00,0.0
BFL1,DLA5,92359,dim1,2021-05-12 23:59:59,3.45,not_defined,0,"['r90', 'r345', 'r3129']",2,2021-05-11 05:00:00,2.0
BFL1,DLA5,92373,dim1,2021-05-12 23:59:59,3.45,not_defined,0,"['r45', 'r90', 'r346', 'r2755', 'r3130']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92373,dim1,2021-05-12 23:59:59,3.45,not_defined,0,"['r90', 'r346', 'r3130']",9,2021-05-11 05:00:00,9.0
BFL1,DLA5,92374,dim1,2021-05-12 23:59:59,3.43,not_defined,0,"['r45', 'r90', 'r347', 'r2756', 'r3131']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92374,dim1,2021-05-12 23:59:59,3.43,not_defined,0,"['r90', 'r347', 'r3131']",9,2021-05-11 05:00:00,9.0
BFL1,DLA5,92377,dim1,2021-05-12 23:59:59,3.3,not_defined,0,"['r45', 'r90', 'r348', 'r2757', 'r3132']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92377,dim1,2021-05-12 23:59:59,3.3,not_defined,0,"['r90', 'r348', 'r3132']",3,2021-05-11 05:00:00,3.0
BFL1,DLA5,92399,dim1,2021-05-12 23:59:59,3.5,not_defined,0,"['r45', 'r90', 'r349', 'r2758', 'r3133']",3,2021-05-11 00:00:00,3.0
BFL1,DLA5,92399,dim1,2021-05-12 23:59:59,3.5,not_defined,0,"['r90', 'r349', 'r3133']",10,2021-05-11 05:00:00,10.0
BFL1,DLA5,92404,dim1,2021-05-12 23:59:59,3.35,not_defined,0,"['r45', 'r90', 'r350', 'r2759', 'r3134']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92404,dim1,2021-05-12 23:59:59,3.35,not_defined,0,"['r90', 'r350', 'r3134']",7,2021-05-11 05:00:00,7.0
BFL1,DLA5,92405,dim1,2021-05-12 23:59:59,3.34,not_defined,0,"['r45', 'r90', 'r351', 'r2760', 'r3135']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92405,dim1,2021-05-12 23:59:59,3.34,not_defined,0,"['r90', 'r351', 'r3135']",3,2021-05-11 05:00:00,3.0
BFL1,DLA5,92407,dim1,2021-05-12 23:59:59,3.29,not_defined,0,"['r45', 'r90', 'r352', 'r2761', 'r3136']",3,2021-05-11 00:00:00,3.0
BFL1,DLA5,92407,dim1,2021-05-12 23:59:59,3.29,not_defined,0,"['r90', 'r352', 'r3136']",11,2021-05-11 05:00:00,11.0
BFL1,DLA5,92408,dim1,2021-05-12 23:59:59,3.38,not_defined,0,"['r45', 'r90', 'r353', 'r2762', 'r3137']",0,2021-05-11 00:00:00,0.0
BFL1,DLA5,92408,dim1,2021-05-12 23:59:59,3.38,not_defined,0,"['r90', 'r353', 'r3137']",2,2021-05-11 05:00:00,2.0
BFL1,DLA5,92410,dim1,2021-05-12 23:59:59,3.36,not_defined,0,"['r45', 'r90', 'r354', 'r2763', 'r3138']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92410,dim1,2021-05-12 23:59:59,3.36,not_defined,0,"['r90', 'r354', 'r3138']",3,2021-05-11 05:00:00,3.0
BFL1,DLA5,92411,dim1,2021-05-12 23:59:59,3.35,not_defined,0,"['r45', 'r90', 'r355', 'r2764', 'r3139']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92411,dim1,2021-05-12 23:59:59,3.35,not_defined,0,"['r90', 'r355', 'r3139']",2,2021-05-11 05:00:00,2.0
BFL1,DLA5,92507,dim1,2021-05-12 23:59:59,3.41,not_defined,0,"['r45', 'r90', 'r356', 'r2765', 'r3140']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92507,dim1,2021-05-12 23:59:59,3.41,not_defined,0,"['r90', 'r356', 'r3140']",7,2021-05-11 05:00:00,7.0
BFL1,DLA5,92553,dim1,2021-05-12 23:59:59,3.48,not_defined,0,"['r45', 'r90', 'r357', 'r2766', 'r3141']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92553,dim1,2021-05-12 23:59:59,3.48,not_defined,0,"['r90', 'r357', 'r3141']",9,2021-05-11 05:00:00,9.0
BFL1,DLA5,92555,dim1,2021-05-12 23:59:59,3.5,not_defined,0,"['r45', 'r90', 'r358', 'r2767', 'r3142']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92555,dim1,2021-05-12 23:59:59,3.5,not_defined,0,"['r90', 'r358', 'r3142']",6,2021-05-11 05:00:00,6.0
BFL1,DLA5,92557,dim1,2021-05-12 23:59:59,3.46,not_defined,0,"['r45', 'r90', 'r359', 'r2768', 'r3143']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92557,dim1,2021-05-12 23:59:59,3.46,not_defined,0,"['r90', 'r359', 'r3143']",8,2021-05-11 05:00:00,8.0
BFL1,DLA5,92567,dim1,2021-05-12 23:59:59,3.58,not_defined,0,"['r45', 'r90', 'r360', 'r2769', 'r3144']",0,2021-05-11 00:00:00,0.0
BFL1,DLA5,92567,dim1,2021-05-12 23:59:59,3.58,not_defined,0,"['r90', 'r360', 'r3144']",2,2021-05-11 05:00:00,2.0
BFL1,DLA5,92571,dim1,2021-05-12 23:59:59,3.54,not_defined,0,"['r45', 'r90', 'r361', 'r2770', 'r3145']",2,2021-05-11 00:00:00,2.0
BFL1,DLA5,92571,dim1,2021-05-12 23:59:59,3.54,not_defined,0,"['r90', 'r361', 'r3145']",6,2021-05-11 05:00:00,6.0
BFL1,DLA5,92582,dim1,2021-05-12 23:59:59,3.63,not_defined,0,"['r45', 'r90', 'r362', 'r2771', 'r3146']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92582,dim1,2021-05-12 23:59:59,3.63,not_defined,0,"['r90', 'r362', 'r3146']",3,2021-05-11 05:00:00,3.0
BFL1,DLA5,92583,dim1,2021-05-12 23:59:59,3.66,not_defined,0,"['r45', 'r90', 'r363', 'r2772', 'r3147']",1,2021-05-11 00:00:00,1.0
BFL1,DLA5,92583,dim1,2021-05-12 23:59:59,3.66,not_defined,0,"['r90', 'r363', 'r3147']",5,2021-05-11 05:00:00,5.0
BFL1,DPS3,93035,dim1,2021-05-12 23:59:59,2.95,not_defined,0,"['r2', 'r15', 'r46', 'r91', 'r462', 'r6090', 'r6405']",0,2021-05-11 00:00:00,0.0
BFL1,DPS3,93035,dim1,2021-05-12 23:59:59,2.95,not_defined,0,"['r2', 'r15', 'r91', 'r462', 'r6405']",0,2021-05-11 05:00:00,0.0
BFL1,DPS3,93035,dim1,2021-05-12 23:59:59,2.95,not_defined,0,"['r15', 'r91', 'r462', 'r6405']",0,2021-05-11 12:00:00,0.0
FAT1,DPS1,90012,dim1,2021-05-12 23:59:59,4.01,not_defined,0,"['r62', 'r110', 'r532', 'r4443', 'r5723']",1,2021-05-11 00:00:00,1.0
FAT1,DPS1,90012,dim1,2021-05-12 23:59:59,4.01,not_defined,0,"['r110', 'r532', 'r5723']",3,2021-05-11 05:00:00,3.0
FAT1,DPS1,90013,dim1,2021-05-12 23:59:59,4.02,not_defined,0,"['r62', 'r110', 'r533', 'r4444', 'r5724']",1,2021-05-11 00:00:00,1.0
FAT1,DPS1,90013,dim1,2021-05-12 23:59:59,4.02,not_defined,0,"['r110', 'r533', 'r5724']",3,2021-05-11 05:00:00,3.0
FAT1,DPS1,90014,dim1,2021-05-12 23:59:59,4.02,not_defined,0,"['r62', 'r110', 'r534', 'r4445', 'r5725']",0,2021-05-11 00:00:00,0.0
FAT1,DPS1,90014,dim1,2021-05-12 23:59:59,4.02,not_defined,0,"['r110', 'r534', 'r5725']",2,2021-05-11 05:00:00,2.0
FAT1,DPS1,90017,dim1,2021-05-12 23:59:59,4.01,not_defined,0,"['r62', 'r110', 'r535', 'r4446', 'r5726']",1,2021-05-11 00:00:00,1.0
FAT1,DPS1,90017,dim1,2021-05-12 23:59:59,4.01,not_defined,0,"['r110', 'r535', 'r5726']",5,2021-05-11 05:00:00,5.0
FAT1,DPS1,90022,dim1,2021-05-12 23:59:59,4.05,not_defined,0,"['r62', 'r110', 'r536', 'r4447', 'r5727']",1,2021-05-11 00:00:00,1.0
FAT1,DPS1,90022,dim1,2021-05-12 23:59:59,4.05,not_defined,0,"['r110', 'r536', 'r5727']",4,2021-05-11 05:00:00,4.0
FAT1,DPS1,90026,dim1,2021-05-12 23:59:59,3.99,not_defined,0,"['r62', 'r110', 'r537', 'r4448', 'r5728']",2,2021-05-11 00:00:00,2.0
FAT1,DPS1,90026,dim1,2021-05-12 23:59:59,3.99,not_defined,0,"['r110', 'r537', 'r5728']",10,2021-05-11 05:00:00,10.0
FAT1,DPS1,90027,dim1,2021-05-12 23:59:59,3.97,not_defined,0,"['r62', 'r110', 'r538', 'r4449', 'r5729']",2,2021-05-11 00:00:00,2.0
FAT1,DPS1,90027,dim1,2021-05-12 23:59:59,3.97,not_defined,0,"['r110', 'r538', 'r5729']",10,2021-05-11 05:00:00,10.0
FAT1,DPS1,90028,dim1,2021-05-12 23:59:59,3.97,not_defined,0,"['r62', 'r110', 'r539', 'r4450', 'r5730']",2,2021-05-11 00:00:00,2.0
FAT1,DPS1,90028,dim1,2021-05-12 23:59:59,3.97,not_defined,0,"['r110', 'r539', 'r5730']",7,2021-05-11 05:00:00,7.0
FAT1,DPS1,90029,dim1,2021-05-12 23:59:59,3.98,not_defined,0,"['r62', 'r110', 'r540', 'r4451', 'r5731']",1,2021-05-11 00:00:00,1.0
FAT1,DPS1,90029,dim1,2021-05-12 23:59:59,3.98,not_defined,0,"['r110', 'r540', 'r5731']",2,2021-05-11 05:00:00,2.0
FAT1,DPS1,90031,dim1,2021-05-12 23:59:59,4.0,not_defined,0,"['r62', 'r110', 'r541', 'r4452', 'r5732']",1,2021-05-11 00:00:00,1.0
FAT1,DPS1,90031,dim1,2021-05-12 23:59:59,4.0,not_defined,0,"['r110', 'r541', 'r5732']",4,2021-05-11 05:00:00,4.0
FAT1,DPS1,90032,dim1,2021-05-12 23:59:59,4.01,not_defined,0,"['r62', 'r110', 'r542', 'r4453', 'r5733']",1,2021-05-11 00:00:00,1.0
FAT1,DPS1,90032,dim1,2021-05-12 23:59:59,4.01,not_defined,0,"['r110', 'r542', 'r5733']",6,2021-05-11 05:00:00,6.0
