type,resources,fc,ds,ead,first_cpt,base_cost,zipcode,sc,index
ddu,"['j40', 'j51', 'j52']",LGB7,DPS3,2021-05-11 15:00:01,2021-05-11 05:00:00,2.96,00000,LAX5,r190
ddu,"['j11', 'j22', 'j21']",LAS7,DPS3,2021-05-11 15:00:01,2021-05-11 05:00:00,2.96,00000,LGB5,r191
ddu,"['j9', 'j22', 'j21']",FAT1,DPS3,2021-05-11 15:00:01,2021-05-11 05:00:00,2.96,00000,LGB5,r192
ddu,"['j31', 'j22', 'j21']",OAK4,DPS3,2021-05-11 15:00:01,2021-05-11 05:00:00,2.96,00000,LGB5,r193
ddu,"['j100', 'j104', 'j105']",TUS2,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LAX5,r194
ddu,"['j70', 'j75', 'j74']",LGB3,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LGB5,r195
ddu,"['j77', 'j75', 'j74']",LGB6,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LGB5,r196
ddu,"['j97', 'j104', 'j105']",PHX6,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LAX5,r197
ddu,"['j64', 'j75', 'j74']",LAS7,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LGB5,r198
ddu,"['j82', 'j75', 'j74']",LGB7,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LGB5,r199
ddu,"['j84', 'j75', 'j74']",OAK4,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LGB5,r200
ddu,"['j86', 'j75', 'j74']",ONT2,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LGB5,r201
ddu,"['j55', 'j75', 'j74']",BFL1,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LGB5,r202
ddu,"['j98', 'j104', 'j105']",PSP1,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LAX5,r203
ddu,"['j96', 'j104', 'j105']",ONT6,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LAX5,r204
ddu,"['j99', 'j104', 'j105']",SMF1,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LAX5,r205
ddu,"['j94', 'j104', 'j105']",OAK4,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LAX5,r206
ddu,"['j93', 'j104', 'j105']",LGB7,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LAX5,r207
ddu,"['j62', 'j75', 'j74']",FAT1,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LGB5,r208
ddu,"['j95', 'j104', 'j105']",ONT2,DPS3,2021-05-12 15:00:01,2021-05-12 05:00:00,2.96,00000,LAX5,r209
ddu,"['j29', 'j22', 'j21']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LGB5,r210
ddu,"['j42', 'j51', 'j52']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LAX5,r211
ddu,"['j43', 'j51', 'j52']",ONT6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LAX5,r212
ddu,"['j45', 'j51', 'j52']",PSP1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LAX5,r213
ddu,"['j46', 'j51', 'j52']",SMF1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LAX5,r214
ddu,"['j41', 'j51', 'j52']",OAK4,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LAX5,r215
ddu,"['j47', 'j51', 'j52']",TUS2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LAX5,r216
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LGB5,r217
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LGB5,r218
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LGB5,r219
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LAX5,r220
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LGB5,r221
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LAX5,r222
ddu,"['j11', 'j22', 'j21']",LAS7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LGB5,r223
ddu,"['j9', 'j22', 'j21']",FAT1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LGB5,r224
ddu,"['j31', 'j22', 'j21']",OAK4,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,00000,LGB5,r225
ddu,"['j100', 'j104', 'j105']",TUS2,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LAX5,r226
ddu,"['j70', 'j75', 'j74']",LGB3,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LGB5,r227
ddu,"['j77', 'j75', 'j74']",LGB6,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LGB5,r228
ddu,"['j97', 'j104', 'j105']",PHX6,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LAX5,r229
ddu,"['j64', 'j75', 'j74']",LAS7,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LGB5,r230
ddu,"['j82', 'j75', 'j74']",LGB7,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LGB5,r231
ddu,"['j84', 'j75', 'j74']",OAK4,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LGB5,r232
ddu,"['j86', 'j75', 'j74']",ONT2,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LGB5,r233
ddu,"['j55', 'j75', 'j74']",BFL1,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LGB5,r234
ddu,"['j98', 'j104', 'j105']",PSP1,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LAX5,r235
ddu,"['j96', 'j104', 'j105']",ONT6,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LAX5,r236
ddu,"['j99', 'j104', 'j105']",SMF1,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LAX5,r237
ddu,"['j94', 'j104', 'j105']",OAK4,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LAX5,r238
ddu,"['j93', 'j104', 'j105']",LGB7,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LAX5,r239
ddu,"['j62', 'j75', 'j74']",FAT1,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LGB5,r240
ddu,"['j95', 'j104', 'j105']",ONT2,DSD1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.74,00000,LAX5,r241
ddu,"['j29', 'j22', 'j21']",LGB7,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LGB5,r242
ddu,"['j42', 'j51', 'j52']",ONT2,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LAX5,r243
ddu,"['j43', 'j51', 'j52']",ONT6,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LAX5,r244
ddu,"['j45', 'j51', 'j52']",PSP1,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LAX5,r245
ddu,"['j46', 'j51', 'j52']",SMF1,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LAX5,r246
ddu,"['j41', 'j51', 'j52']",OAK4,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LAX5,r247
ddu,"['j47', 'j51', 'j52']",TUS2,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LAX5,r248
ddu,"['j17', 'j22', 'j21']",LGB3,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LGB5,r249
ddu,"['j24', 'j22', 'j21']",LGB6,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LGB5,r250
ddu,"['j2', 'j22', 'j21']",BFL1,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LGB5,r251
ddu,"['j44', 'j51', 'j52']",PHX6,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LAX5,r252
ddu,"['j33', 'j22', 'j21']",ONT2,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LGB5,r253
ddu,"['j40', 'j51', 'j52']",LGB7,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LAX5,r254
ddu,"['j11', 'j22', 'j21']",LAS7,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LGB5,r255
ddu,"['j9', 'j22', 'j21']",FAT1,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LGB5,r256
ddu,"['j31', 'j22', 'j21']",OAK4,DSD2,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,00000,LGB5,r257
ddu,"['j100', 'j104', 'j105']",TUS2,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LAX5,r258
ddu,"['j70', 'j75', 'j74']",LGB3,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LGB5,r259
ddu,"['j77', 'j75', 'j74']",LGB6,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LGB5,r260
ddu,"['j97', 'j104', 'j105']",PHX6,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LAX5,r261
ddu,"['j64', 'j75', 'j74']",LAS7,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LGB5,r262
ddu,"['j82', 'j75', 'j74']",LGB7,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LGB5,r263
ddu,"['j84', 'j75', 'j74']",OAK4,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LGB5,r264
ddu,"['j86', 'j75', 'j74']",ONT2,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LGB5,r265
ddu,"['j55', 'j75', 'j74']",BFL1,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LGB5,r266
ddu,"['j98', 'j104', 'j105']",PSP1,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LAX5,r267
ddu,"['j96', 'j104', 'j105']",ONT6,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LAX5,r268
ddu,"['j99', 'j104', 'j105']",SMF1,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LAX5,r269
ddu,"['j94', 'j104', 'j105']",OAK4,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LAX5,r270
ddu,"['j93', 'j104', 'j105']",LGB7,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LAX5,r271
ddu,"['j62', 'j75', 'j74']",FAT1,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LGB5,r272
ddu,"['j95', 'j104', 'j105']",ONT2,DSD2,2021-05-12 15:00:01,2021-05-12 05:00:00,2.64,00000,LAX5,r273
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.43,00000,,r274
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.12,00000,,r275
3p,[],BFL1,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,2.92,00000,,r276
3p,[],BFL1,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,4.03,00000,,r277
3p,[],BFL1,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,3.9,00000,,r278
3p,[],FAT1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,4.34,00000,,r279
3p,[],FAT1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,4.04,00000,,r280
3p,[],FAT1,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,3.78,00000,,r281
3p,[],FAT1,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,4.95,00000,,r282
3p,[],FAT1,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,4.82,00000,,r283
3p,[],LAS7,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,4.03,00000,,r284
3p,[],LAS7,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,4.27,00000,,r285
3p,[],LAS7,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,4.62,00000,,r286
3p,[],LAS7,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,4.54,00000,,r287
3p,[],LAS7,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,4.49,00000,,r288
3p,[],LGB3,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,2.15,00000,,r289
3p,[],LGB3,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.3,00000,,r290
3p,[],LGB3,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,2.8,00000,,r291
3p,[],LGB3,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.72,00000,,r292
3p,[],LGB3,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,2.6,00000,,r293
3p,[],LGB6,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,2.06,00000,,r294
3p,[],LGB6,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.46,00000,,r295
3p,[],LGB6,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,2.96,00000,,r296
3p,[],LGB6,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.61,00000,,r297
3p,[],LGB6,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,2.5,00000,,r298
3p,[],LGB7,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,2.12,00000,,r299
3p,[],LGB7,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.38,00000,,r300
3p,[],LGB7,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,2.88,00000,,r301
3p,[],LGB7,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.79,00000,,r302
3p,[],LGB7,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,2.68,00000,,r303
3p,[],OAK4,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,5.48,00000,,r304
3p,[],OAK4,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,5.14,00000,,r305
3p,[],OAK4,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,4.81,00000,,r306
3p,[],OAK4,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,6.06,00000,,r307
3p,[],OAK4,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,5.93,00000,,r308
3p,[],ONT2,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,2.09,00000,,r309
3p,[],ONT2,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.47,00000,,r310
3p,[],ONT2,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,2.97,00000,,r311
3p,[],ONT2,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.75,00000,,r312
3p,[],ONT2,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,2.64,00000,,r313
3p,[],ONT6,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,2.08,00000,,r314
3p,[],ONT6,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.5,00000,,r315
3p,[],ONT6,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,3.0,00000,,r316
3p,[],ONT6,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.6,00000,,r317
3p,[],ONT6,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,2.5,00000,,r318
3p,[],PHX6,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,4.96,00000,,r319
3p,[],PHX6,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,5.4,00000,,r320
3p,[],PHX6,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,5.9,00000,,r321
3p,[],PHX6,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,4.87,00000,,r322
3p,[],PHX6,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,4.93,00000,,r323
3p,[],PSP1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,2.17,00000,,r324
3p,[],PSP1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.62,00000,,r325
3p,[],PSP1,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,3.12,00000,,r326
3p,[],PSP1,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.64,00000,,r327
3p,[],PSP1,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,2.55,00000,,r328
3p,[],SMF1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,6.02,00000,,r329
3p,[],SMF1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,5.72,00000,,r330
3p,[],SMF1,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,5.41,00000,,r331
3p,[],SMF1,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,6.63,00000,,r332
3p,[],SMF1,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,6.5,00000,,r333
3p,[],TUS2,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,6.0,00000,,r334
3p,[],TUS2,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,6.44,00000,,r335
3p,[],TUS2,DPS3,2021-05-11 00:00:00,2021-05-12 23:59:59,6.94,00000,,r336
3p,[],TUS2,DSD1,2021-05-11 00:00:00,2021-05-12 23:59:59,5.76,00000,,r337
3p,[],TUS2,DSD2,2021-05-11 00:00:00,2021-05-12 23:59:59,5.85,00000,,r338
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.57,92223,,r339
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.39,92313,,r340
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.52,92320,,r341
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.37,92324,,r342
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.39,92346,,r343
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.41,92354,,r344
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.45,92359,,r345
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.45,92373,,r346
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.43,92374,,r347
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.3,92377,,r348
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.5,92399,,r349
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.35,92404,,r350
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.34,92405,,r351
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.29,92407,,r352
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.38,92408,,r353
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.36,92410,,r354
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.35,92411,,r355
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.41,92507,,r356
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.48,92553,,r357
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.5,92555,,r358
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.46,92557,,r359
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.58,92567,,r360
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.54,92571,,r361
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.63,92582,,r362
3p,[],BFL1,DLA5,2021-05-11 00:00:00,2021-05-12 23:59:59,3.66,92583,,r363
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.1,90012,,r364
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.11,90013,,r365
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.11,90014,,r366
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.1,90017,,r367
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.14,90022,,r368
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.08,90026,,r369
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.05,90027,,r370
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.05,90028,,r371
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.07,90029,,r372
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.09,90031,,r373
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.1,90032,,r374
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.11,90033,,r375
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.06,90039,,r376
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.05,90041,,r377
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.07,90042,,r378
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.09,90057,,r379
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.12,90063,,r380
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.07,90065,,r381
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.04,90068,,r382
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.18,90601,,r383
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.2,90602,,r384
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.23,90603,,r385
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.23,90604,,r386
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.22,90605,,r387
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.15,90640,,r388
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.04,91001,,r389
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.1,91006,,r390
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.1,91007,,r391
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.11,91008,,r392
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.12,91010,,r393
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.01,91011,,r394
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.1,91016,,r395
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.0,91020,,r396
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.08,91024,,r397
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.08,91030,,r398
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.06,91101,,r399
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.05,91103,,r400
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.05,91104,,r401
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.06,91105,,r402
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.07,91106,,r403
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.07,91107,,r404
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.09,91108,,r405
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.02,91201,,r406
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.02,91202,,r407
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.03,91203,,r408
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.04,91204,,r409
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.05,91205,,r410
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.04,91206,,r411
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.03,91207,,r412
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.02,91208,,r413
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.27,91210,,r414
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.0,91423,,r415
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.0,91501,,r416
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.01,91502,,r417
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.01,91505,,r418
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.01,91506,,r419
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.0,91601,,r420
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.01,91602,,r421
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.01,91604,,r422
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.97,91605,,r423
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,2.99,91606,,r424
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.0,91607,,r425
3p,[],BFL1,DPS1,2021-05-11 00:00:00,2021-05-12 23:59:59,3.14,91702,,r426
